contract_id,station_number,status,bike_stands,bonus,banking,position,address,station_name
14,7046,1,28,0,1,"45.730083/4.82781","Angle rue de St Cloud","7046 - PLACE DE L'ECOLE"
20,96,1,25,0,1,"50.863875/4.358708","HOTEL PRESIDENT/PRESIDENT HOTEL - BOULEVARD DU ROI ALBERT II/KONING ALBERT-II LAAN","096 - HOTEL PRESIDENT/PRESIDENT HOTEL"
20,40,1,25,0,1,"50.833931/4.343155","PORTE DE HAL/HALLEPOORT - BOULEVARD DU MIDI/ZUIDLAAN 142","040 - PORTE DE HAL / HALLEPOORT"
19,2,1,22,0,1,"48.7961736331/2.46370624552","AVENUE DE VERDUN","02 - HOPITAL INTERCOMMUNAL (CHIC)"
26,101,1,28,0,1,"47.1965313642/-1.5415680912","PIRMIL - RUE ESNOUL DES CHATELETS","00101 - PIRMIL"
3,185,1,15,0,1,"43.6270484665/1.46551733837","30 RUE ROUBICHOU","00185 - ROUBICHOU ARLES"
15,39,1,20,0,0,"46.03701/14.465229","P+R Dolgi most","P + R DOLGI MOST"
5946480,13,1,18,0,1,"-27.469183/153.024719","Albert St Mall / Adelaide St","13 - ALBERT STREET MALL / ADELAIDE STREET"
14,5050,1,12,1,1,"45.758333/4.821075","1 RUE DE L'ANTIQUAILLE","5050 - THEATRE ROMAIN"
20,8,1,21,1,1,"50.845683/4.368582","ARTS-LOI/KUNST-WET -  AVENUE DES ARTS/KUNSTLAAN 24","008 - ARTS-LOI / KUNST-WET"
14,7002,1,29,0,1,"45.751404/4.836395","Quai Claude Bernard","7002 - UNIVERSITÉS LYON III / LYON II (FAR)"
6,253,1,15,0,0,"39.4526940273/-0.401192164498","José Meliá Castelló - Campos Crespo","253_PLAZA_JOSE_MELIA_CASTELLO_CAMPOS_CRESPO"
16,178,1,20,0,1,"37.3733040763/-5.97391890132","CALLE JOSÉ SARAMAGO - Aprox. Avda del Alcalde Juan Fernández","178_CALLE JOSÉ SARAMAGO"
11,13,1,18,0,1,"49.889774/2.3091","Rue Jules Barni","13- GARE JULES BARNI"
25,7151,1,16,0,1,"43.2907168343/5.35925801451","PASTEUR - 25 AVENUE PASTEUR","7151-PASTEUR"
16,236,1,15,0,1,"37.4102171143/-5.92642237406","CIUDAD DE CHIVA - Aprox. C/ ciudad de Liria","236_CIUDAD DE CHIVA"
20,213,1,15,0,1,"50.821018/4.293865","LA ROUE / HET RAD - CH DE MONS 1100-1106 / BERGENSESTEENWEG 1100-1106","213 - LA ROUE / HET RAD"
14,3007,1,32,0,1,"45.743396/4.87897","A côté du stand de fleurs","3007 - PLACE D'ARSONVAL (FAR)"
13,16,1,11,0,0,"47.7510835523/7.33355834455","Rue Engel Dollfus dans le prolongement de la rue de la Filature","16 - PLACE FRANKLIN"
25,9259,1,15,0,1,"43.2475982898/5.39712673992","LANCIER MARTHELINE - ANGLE CHEMIN DU LANCIER ET AVENUE DE LA  MARTHELINE","9259-LANCIER-MARTHELINE"
20,340,1,24,0,1,"50.843617/4.425324","AVENUE PAUL HYMANSLAAN","340 - TOMBERG"
14,6007,1,20,0,1,"45.769654/4.852366","Angle Cours Vitton","6007 - MASSÉNA"
20,271,1,25,0,0,"50.851158/4.309591","DUBOIS - BD EMILE MACHTENS/LAAN 102-104","271 - DUBOIS"
16,243,1,15,0,1,"37.3804394812/-5.95348119746","GLORIETA DEL PRIMERO DE MAYO - Aprox. C/ Carlos Marx","243_GLORIETA DEL PRIMERO DE MAYO"
21,50005,1,20,0,0,"49.049401/2.017075","AVENUE DU HAZAY ANGLE RUE DE L'AISSELETTE - 95000 CERGY","50005 - CER05 - MOULIN A VENT"
6,218,1,15,0,1,"39.4707080893/-0.397475163041","Salvador Ferrandis Luna - Juan Bautista Vives","218_CALLE_SALVADOR_FERRANDIS_LUNA_ESQ_CALLE_JUAN_B"
4,58,1,20,0,1,"49.60136/6.11581","SCHLUECHTHAUS - RUE DE L'ABATTOIR","SCHLUECHTHAUS"
24,10,1,25,0,1,"55.790596/49.114269","ул. К. Наджми / ул. Баумана, 54","10 K NADGHIMI STR. - УЛ. К. НАДЖМИ"
4,71,1,20,0,1,"49.61489/6.07275","LES THERMES - RUE DU CIMETIERE","LES THERMES"
16,54,1,15,0,1,"37.3952395036/-5.99105020876","PLAZA SAN JUAN DE LA PALMA - Aprox. iglesia","054_PLAZA SAN JUAN DE LA PALMA"
4,67,1,20,0,1,"49.57756/6.13727","PETERNELCHEN - RUE DES BRUYERES","PETERNELCHEN"
13,40,1,15,0,1,"47.7464909918/7.30843259023","RUE LEON JOUHAUX MULHOUSE","40 - GARE DE DORNACH"
20,255,1,25,0,1,"50.868011/4.313968","SACRE-COEUR DE GANSHOREN / HEILIGE HART VAN GANSHOREN - AV CHARLESQUINT,9 / KEISERKARELLAAN,9","255 - SACRE-COEUR DE/HEILIGE HART VAN GANSHOREN"
20,46,1,24,0,1,"50.843556/4.355006","ALBERTINE/ALBERTINA - BLD DE L'EMPEREUR/KEIZERSLAAN face/tegenover 2","046 - ALBERTINE / ALBERTINA"
3,27,1,23,0,1,"43.5993837281/1.44046110641","QUAI DE TOUNIS","00027 - QUAI DE TOUNIS"
6,136,1,20,0,0,"39.4899091611/-0.375701108044","Economista Gay - Constitución","136_CALLE_ECONOMISTA_GAY"
26,63,1,35,0,0,"47.2198341973/-1.54471896453","JARDIN DES PLANTES - 6 RUE STANILAS BAUDRY","00063-JARDIN DES PLANTES"
3,220,1,19,0,1,"43.5746121327/1.40230245215","3 RUE DE L'UNIVERSITE","00220 - TABAR /UNIVERSITE"
3,209,1,18,0,1,"43.5894669821/1.478914286","4 AV LUCIEN BAROUX","00209 - BAROUX/ DARASSE"
3,78,1,17,0,1,"43.5981218686/1.43141523075","14 PL INTERIEURE ST CYPRIEN","00078 - PLACE INT ST CYP. DARRE"
6,272,1,15,0,0,"39.4805911437/-0.332280972954","Vicente la Roda - Ingeniero Fausto Elio","272_VICENTE_LA_RODA_C_INGENIERO_FAUSTO_ELIO"
25,6253,1,12,0,1,"43.290022/5.381324","angle rue de rome rue sylvabelle","06253 - ROME SYLVABELLE"
14,9051,1,12,1,1,"45.786546/4.797107","373 AV. ANDREI SAKHAROV","9051 - ANDREI SAKHAROV"
6,199,1,15,0,0,"39.4615560603/-0.391649140642","Beato Nicolás Factor - Convento de Jesús","199_CALLE_BEATO_NICOLAS_FACTOR"
14,7012,1,13,0,1,"45.7295/4.829697","Place des Pavillons - Devant la bibliothèque","7012 - PLACE DES PAVILLONS"
6,105,1,30,0,0,"39.4776581298/-0.344611008304","Aularios Universidad de Valencia","105_AVDA. DE LOS NARANJOS"
14,7049,1,25,0,1,"45.727951/4.823563","27–33 Rue Alexander Fleming 69007 Lyon","7049 - CITÉ SCOLAIRE INTERNATIONALE"
5946480,36,1,17,0,1,"-27.466307/153.017351","Roma St / Garrick St","36 - ROMA STREET / GARRICK STREET"
4,79,1,17,0,1,"49.601051/6.133744","Gare Centrale 2 - Place de Gare n°3-5","GARE CENTRALE 2"
16,28,1,18,0,1,"37.3602613692/-5.97665913807","CALLE RAFAEL SALGADO - Aprox. C/ Castillo Alcala de Guadaira","028_CALLE RAFAEL SALGADO"
6,126,1,20,0,0,"39.4930661767/-0.360195063265","Alfahuir - José Chabas Bordehore","126_C/ ALFAUIR"
14,6005,1,20,0,1,"45.765811/4.844767","Devant le lycée","6005 - PLACE EDGAR QUINET"
3,26,1,22,0,1,"43.5980475392/1.44300513399","9 RUE HENRY DE GORSSE","00026 - DALBADE - DE GORSSE"
20,196,1,25,1,1,"50.846874/4.29817","PRINCE DE LIEGE / PRINS VAN LUIK - CHEE DE NINOVE (FACE 629) / NINOOFSESTEENWEG (TEGENOVER 629)","196 - PRINCE DE LIEGE / PRINS VAN LUIK"
17,27,1,15,0,1,"50.4674/4.8581","027 - OMALIUS - REMPART DE LA VIERGE / PLACE D'OMALIUS","027 - OMALIUS"
16,175,1,20,0,1,"37.3777574449/-5.96087009281","RONDA TAMARGUILLO - Plaza Ruperto Chapí","175_RONDA TAMARGUILLO"
3,230,1,20,0,1,"43.5672211537/1.46767832356","141 AV DE RANGUEIL","00230 - RANGUEIL TRIPODE B"
14,3002,1,32,0,1,"45.760139/4.85873","1 PLACE CHARLES BERAUDIER","3002 - PART-DIEU / GARE SNCF (FAR)"
5946480,137,1,20,0,1,"-27.472413/153.001803","Kilroe St / Dorsey St","137 - KILROE ST / DORSEY ST"
16,201,1,20,0,1,"37.4156835936/-5.96785813917","CALLE PINO MONTANO - Aprox. C/ Estafeta","201_CALLE PINO MONTANO"
26,16,1,15,0,0,"47.2190275447/-1.56341948405","PLACE EDOUARD NORMAND - FACE AU 7 PLACE EDOUARD NORMAND","00016-PLACE EDOUARD NORMAND"
16,95,1,20,0,1,"37.4121735656/-6.00633827212","CALLE AMÉRICO VESPUCIO - Aprox. C/ Juan Bautista Muñoz","095_CALLE AMÉRICO VESPUCIO"
20,84,1,20,0,1,"50.85896/4.330107","STE ANNE/SINT-ANNA  -  RUE DE L'EGLISE STE ANNE/SINT-ANNAKERKSTRAAT 116","084 - STE ANNE/SINT-ANNA"
26,100,1,20,0,1,"47.1999230929/-1.53471754047","GRENERAIE - PARC DE LA GRENERAIE","00100 - GRENERAIE"
6,195,1,16,0,0,"39.4593520552/-0.384372117626","Giorgeta - Roig de Corella","195_CALLE_GIORGETA"
5946480,144,1,30,0,1,"-27.485075/152.990627","Jephson St / Sherwood Rd","144 - JEPHSON ST / SHERWOOD RD"
25,6154,1,8,0,1,"43.2903297702/5.37554834185","PIERRE PUGET BRETEUIL - COURS PIERRE PUGET ANGLE RUE BRETEUIL","6154-PIERRE PUGET BRETEUIL"
3,149,1,22,0,1,"43.6153685849/1.44848670955","CH DU RAISIN","00149 - RAISIN MINIMES"
3,59,1,19,0,1,"43.6135903725/1.44648549845","61 RUE DE LA CONCORDE","00059 - CONCORDE"
16,57,1,15,0,1,"37.3923186167/-5.98970518709","PLAZA CRISTO DE BURGOS - Pza de San Pedro","057_PLAZA CRISTO DE BURGOS"
26,88,1,15,0,0,"47.2115010701/-1.57717541432","MELLINET - 1 BD ALLARD","00088-MELLINET"
8,31,1,20,0,1,"57.701249/11.992191","Åvägen","ÅVÄGEN"
6,145,1,15,0,0,"39.4815151255/-0.398486171871","Plaza Badajoz","145_PLAZA_BADAJOZ"
16,225,1,15,0,1,"37.3973905402/-5.91877695628","CALLE FLOR DE RETAMA - Aprox. Centro Deportivo Entreflores","225_CALLE FLOR DE RETAMA"
16,231,1,15,0,1,"37.4016735465/-5.94213904101","AVENIDA ALCALDE LUIS URUÑUELA - Aprox. Paseo Miguel de Unamuno","231_AVENIDA ALCALDE LUIS URUÑUELA"
14,10102,1,30,0,1,"45.781008/4.871219","ave G. Berger","10102 - DOUA / G. BERGER"
3,42,1,20,0,1,"43.601588175/1.45604810027","3 BD PR LEOPOLD ESCANDE","00042 - DAURIAC ESCANDE"
20,57,1,23,1,1,"50.849761/4.369356","MADOU - RUE SCAILQUIN/SCAILQUINSTRAAT","057 - MADOU/MADOU"
13,19,1,14,0,1,"47.7440933233/7.33348655061","Rue Jacques Preiss angle rue des Rabbins","19 - LES TROIS ROIS"
14,6023,1,14,0,1,"45.766821/4.841095","Niveau rue de Sèze","6023 - QUAI SARRAIL"
6,275,1,20,0,0,"39.4522730473/-0.335155966276","Moreras - Rona de Nazaret","275_CAMINO_DE_LAS_MORERAS_ESQ_RONDA_DE_NAZARET"
22,8,0,15,0,1,"54.67852/25.29385654","Kūdrų g. – Maironio g. sankryža","8-MAIRONIO"
14,7034,1,15,0,1,"45.753705/4.838283","Sur le quai devant l'entrée de la piscine","7034 - PISCINE DU RHÔNE"
11,7,1,20,0,1,"49.8986033413/2.30542475605","Boulevard Baraban","07- BARABAN"
17,21,1,15,0,1,"50.45617/4.86269","021 - CASINO - AVENUE BARON DE MOREAU / CASINO","021 - CASINO"
5946480,148,1,22,0,1,"-27.492489/152.996768","Sandford St / Austral St","148 - SANDFORD ST / AUSTRAL ST"
14,1020,1,18,0,1,"45.766763/4.832942","Rue Chenavard - Côté place des Terreaux","1020 - TERREAUX / CHENAVARD"
18,20,1,15,0,0,"48.684781/6.187631","Angle avenue du Général Leclerc et rue du Maréchal De Lattre de Tassigny","00020 - PLACE DES VOSGES"
14,10064,1,10,0,1,"45.764812/4.884311","Angle Rue Rollet/Blanqui","10064 - 4 AOÛT 1789"
3,107,1,27,0,1,"43.6097533618/1.43038955524","1 RUE DE SEBASTOPOL","00107 - SEBASTOPOL"
20,64,1,25,0,1,"50.832749/4.331058","VETERINAIRES/VEEARTSEN - RUE DE FRANCE / FRANKRIJKSTRAAT","064 - VETERINAIRES / VEEARTSEN"
25,5284,1,13,0,1,"43.2893634259/5.39631317836","BAILLE HOPITAL CONCEPTION - BOULEVARD BAILLE FACE A L'ENTREE PRINCIPALE DE L'HOPITAL DE LA CONCEPTION","5284 - BAILLE-HOPITAL-CONCEPTION"
6,61,1,20,0,1,"39.4612610735/-0.347921009381","Vicent Vidal - Pintor Maella","061_VICENTE VIDAL"
17,3,1,15,0,1,"50.47001/4.86199","003 - GARE DU NORD - BD DU NORD FACE 5","003 - GARE DU NORD"
8,39,1,20,0,1,"57.697821/11.952905","Frigångsgatan","FRIGÅNGSGATAN"
6,260,1,20,0,0,"39.4595240484/-0.407308186532","Traginers - Pedrapiquers","260_DELS_FERRERS_ESQ_TRAGINERS"
6,54,1,20,0,1,"39.4597460668/-0.352781023127","Plaza de Europa","54_PASEO ALAMEDA"
3,246,1,20,0,1,"43.6039053242/1.42014176036","29 BOULEVARD RICHARD WAGNER ANG BD JEAN BRUNHES","00246 - WAGNER / JEAN BRUNHES"
3,219,1,18,0,1,"43.6145897946/1.41135959175","35 RUE PUCCINI","00219 - PUCCINI/ BLAGNAC"
3,163,1,20,0,1,"43.5814592116/1.46219446467","115 AV ALBERT BEDOUCE","00163 - BEDOUCE / MIDI"
26,70,1,30,0,0,"47.215505/-1.542844","Quai Malakoff - côté canal st Félix","00070-GARE SUD 2"
4,26,1,20,0,1,"49.598613/6.117957","HOLLERECHER PLAZ - PLACE SAINT PIERRE ET ¨PAUL","HOLLERECHER PLAZ"
3,99,1,16,0,1,"43.6008250248/1.45065484986","7 RUE DU REMPART ST ETIENNE","00099 - REMPART ST ETIENNE"
27,8,1,10,0,0,"47.2396216353/6.01727555597","Place Marulaz","08 - MARULAZ"
4,54,1,20,0,1,"49.583377/6.115817","CLOCHE D'OR - RUE JEAN PIRET ( DEVANT N° 3 )","CLOCHE D' OR"
20,142,1,24,0,1,"50.857319/4.386724","BIENFAITEURS/WELDOENERS - AVENUE ROGIER / ROGIERLAAN 269/271","142 - BIENFAITEURS/WELDOENERS"
20,49,1,25,0,0,"50.8615/4.351143","WILLEBROECK/WILLEBROEK - QUAI DE WILLEBROECK/WILLEBROEKKAAI 22 BIS","049 - WILLEBROEK"
25,2240,1,9,0,1,"43.3018057412/5.37230225573","DAMES TERRAS - BOULEVARD DES DAMES ANGLE RUE DU TERRAS","2240-DAMES - TERRAS"
1,24,1,40,0,1,"49.441286/1.07176","Allée Jean de Béthencourt devant LE HANGAR 108 76100 ROUEN","24 - HANGAR 108"
15,56,1,20,0,0,"46.080522/14.491439","Litostrojska cesta 53","SREDNJA FRIZERSKA ŠOLA"
15,9,1,26,0,0,"46.057421/14.510265","Trg OF 12","TRG OF-KOLODVORSKA UL."
16,107,1,30,0,1,"37.3842594665/-5.97259113768","CALLE LUIS MORALES - Aprox. Nervión Plaza","107_CALLE LUIS MORALES"
5946480,146,1,21,0,1,"-27.487187/152.993052","Brisbane St / Glen Rd","146 - BRISBANE ST / GLEN RD"
14,7010,1,20,0,1,"45.747358/4.836009","Rue Pasteur - Angle avenue Berthelot","7010 - CENTRE BERTHELOT"
3,267,1,16,0,1,"43.57452/1.48278","RUE GONIN ANGLE GENIN 31000 TOULOUSE","00267 - GONIN"
6,188,1,40,0,0,"39.4444630084/-0.373882078123","Hospital Nueva Fe (consultas externas)","188_HOSPITAL_NUEVA_FE"
16,127,1,15,0,1,"37.3776404308/-5.99794722282","CALLE VIRGEN DE LA VICTORIA - Aprox. C/ Asunción","127_CALLE VIRGEN DE LA VICTORIA"
16,139,1,15,0,1,"37.3750752589/-5.97586312558","AVENIDA DIEGO MARTINEZ BARRIO - Aprox. Avda Gal Garcia de la Herranz","139_AVENIDA DIEGO MARTINEZ BARRIO"
3,113,1,20,0,1,"43.5923551245/1.44921573215","FACE 58 RUE DUMERIL","00113 - MUSEUM LAMARCK"
3,133,1,22,0,1,"43.6207359688/1.43559731147","71 AV DES MINIMES","00133 - MARCHE AUX COCHONS"
4,70,1,20,0,1,"49.61909/6.07227","GEMENG STROOSSEN - RUE DES ROMAINS","GEMENG STROOSSEN"
16,197,1,20,0,1,"37.4234386251/-5.96640413852","CALLE AGRICULTORES - Aprox. C/ estrella Betelgeuse","197_CALLE AGRICULTORES"
25,1302,1,11,0,1,"43.2992460347/5.37474004733","COLBERT SAINTE BARBE - RUE COLBERT ANGLE RUE SAINTE BARBE","1302-COLBERT -SAINTE BARBE"
18,8,1,18,0,1,"48.6956140663/6.17676840786","Angle rue Saint-Michel et cours Léopold","00008 - COURS LEOPOLD - SAINT MICHEL (CB)"
20,251,1,20,0,0,"50.800377/4.326985","PAOLA - RUE VICTOR ALLARD FACE 222 / VICTOR ALLARD STRAAT VOOR 222","251 - PAOLA"
4,9,1,20,0,1,"49.6059/6.1199","CONVICT - PLACE DU FOYER","CONVICT"
14,10101,1,34,0,1,"45.779429/4.873992","43 BVD DU 11 NOVEMBRE 1918 (VILLEURBANNE)","10101 - EINSTEIN / BOULEVARD DU 11 NOVEMBRE"
8,60,1,25,0,1,"57.698261/11.946208","Tredjelång/Värmlandsgatan","TREDJELÅNG/VÄRMLANDSGATAN"
5,26,1,20,0,1,"53.339764/-6.251988","Merrion Square West","MERRION SQUARE WEST"
25,7026,1,15,0,1,"43.2898562015/5.35596290321","CATALANS CORNICHE - 69 CORNICHE J.F. KENNEDY ANGLE RUE DES CATALANS","7026-CATALANS CORNICHE"
4,43,1,20,0,1,"49.5911/6.1416","LYCEE TECHNIQUE DE BONNEVOIE - RUE DU CIMETIERE ( DEVANT N° 110 )","LYCEE TECHNIQUE  DE BONNEVOIE"
20,183,1,25,0,1,"50.829928/4.390357","LA CHASSE/JACHT - AVENUE DES CASERNES/ KAZERNENLAAN 4 - 6","183 - LA CHASSE/JACHT"
3,148,1,19,0,1,"43.6169269653/1.44452816745","5 AV DE COLLIGNON","00148 - COLLIGNON"
8,34,1,20,0,1,"57.693029/11.955692","Kastellgatan","KASTELLGATAN"
5,65,1,40,0,1,"53.34744/-6.238523","Convention Centre","CONVENTION CENTRE"
6,163,1,20,0,1,"39.464405092/-0.323491937906","Paseo Neptuno 32-34","163_PASEO NEPTUNO"
16,181,1,20,0,1,"37.4133515789/-5.98256818941","RONDA URBANA NORTE - Aprox. C/ Doctor Fedriani","181_RONDA URBANA NORTE"
16,34,1,15,0,1,"37.4010275276/-5.98857820341","PLAZA PUMAREJO - Aprox. Calle San Luis","034_PLAZA PUMAREJO"
5946480,79,1,20,0,1,"-27.463431/153.041031","Balfour St / Brunswick St","79 - BALFOUR ST / BRUNSWICK ST"
15,13,1,16,0,0,"46.047565/14.495687","Trg MDB 9","TRG MDB"
6,244,1,20,0,1,"39.4784741127/-0.406227193465","Valle de la Ballestera - Pio Baroja","244_AVDA_PIO_BAROJA_VALLE_DE_LA_BALLESTERA"
6,75,1,25,0,0,"39.4720811087/-0.351792026816","República Argentina - Campoamor","075_CAMPOAMOR I"
6,276,1,20,0,1,"39.4619430836/-0.323855937665","Veles e Vents","276_EDIFICIO_VELES_E_VENTS"
3,283,1,20,0,1,"43.63805/1.44442","Place Micouleau, devant rue de chamois 31000 Toulouse","283 - PLACE MICOULEAU"
14,11001,1,18,1,1,"45.785796/4.833733","2 RUE CLAUDE BERNARD (CALUIRE ET CUIRE)","11001 - GARE DE CUIRE"
14,7022,1,30,0,1,"45.743975/4.841463","16 Impasse du Pré Gaudry 69007 Lyon","7022 - JAURÈS / LAGRANGE"
5946480,42,1,19,0,1,"-27.464647/153.029361","Wharf St / Adelaide St","42 - WHARF STREET / ADELAIDE STREET"
8,26,1,20,0,1,"57.699941/11.979867","Heden Syd","HEDEN SYD"
5946480,38,1,23,0,1,"-27.46588/153.026861","38 - Ann St / Creek St","38 - ANN ST / CREEK ST"
25,1002,1,32,0,1,"43.2961387765/5.37077138513","HOTEL DE VILLE - Face au 42 QUAI DU PORT","1002-HOTEL DE VILLE"
20,43,1,25,0,1,"50.845256/4.374501","JOSEPH II/JOZEF II - RUE JOSEPH II/JOZEF II-STRAAT","043 - JOSEPH II / JOZEF II"
20,248,1,22,0,1,"50.795704/4.373631","PRINCE DE LIGNE / PRINCE LIJN - CHEE DE WATERLOO FACE 1170 / WATERLOOSESTEENWEG VOOR 1170","248 - PRINCE DE LIGNE / PRINCE LIJN"
26,4,1,13,0,0,"47.216667582/-1.55438471388","MOULIN - FACE AU 18 RUE DU MOULIN","00004-MOULIN"
4,59,1,20,0,1,"49.60289/6.09322","ST HUBERT - RUE DE MERL 147 / RUE ST HUBERT","ST HUBERT"
6,51,1,20,0,1,"39.4521510429/-0.347318002649","Moreras (Oceanográfico)","51_PSO. DE LAS MORERAS"
14,3102,1,16,0,1,"45.75254/4.894272","135 COURS DOCTEUR LONG","3102 - DR LONG / AUBEPINS"
6,37,1,20,0,1,"39.4609055824/-0.366531327259","Peris y Valero - Luis Santángel","37_AVDA. PERIS Y VALERO"
3,167,1,18,0,1,"43.6240934017/1.45469851782","RUE LAPUJADE ANGLE RUE DES FLANDRES","00167 - LAPUJADE-FLANDRES"
20,364,1,20,0,1,"50.880887/4.374248","DOCKS BRUXSEL - AVENUE JULES VAN PRAETLAAN","364 - DOCKS BRUXSEL"
14,10088,1,19,0,1,"45.766219/4.89788","COURS EMILE ZOLA (VILLEURBANNE)","10088 - 4 AOÛT 1789 / PRESSENSÉ"
14,7020,1,26,0,1,"45.724352/4.826821","Allée Pierre de Coubertin","7020 - PARC DE GERLAND"
16,89,1,18,0,1,"37.3864814661/-5.99779022737","CALLE ADRIANO - Aprox. C/ Antonia Díaz","089_CALLE ADRIANO"
3,205,1,18,0,1,"43.5858861382/1.47508540801","58 AV DES COTTAGES","00205 - COTTAGE/ RIEUX"
14,10031,1,22,0,1,"45.780679/4.88356","sur la place Croix Luizet","10031 - CROIX LUIZET"
16,252,1,25,0,1,"37.324582035/-5.96897212812","GASPAR CALDERAS.- Esquina con Carretera Bellasvistas","252_GASPAR CALDERAS"
14,5054,1,18,1,1,"45.763906/4.792643","192 AV. BARTHELEMY BUYER","5054 - CHAMPVERT"
3,265,1,18,0,1,"43.56793/1.41325","Face N°251 route de Seysses","00265 - PASSAGE BORDELONGUE"
3,116,1,15,0,1,"43.5883597911/1.44648316567","50 GRANDE RUE ST MICHEL","00116 - ST MICHEL NOTRE DAME"
6,124,1,25,0,1,"39.4884691606/-0.362046066348","Azagador de Alboraya - Dolores Marqués","124_C/ AZAGADOR DE ALBORAYA"
5,15,1,16,0,0,"53.355473/-6.264423","Hardwicke Street","HARDWICKE STREET"
20,192,1,25,0,0,"50.851562/4.332924","AUBERGE DE JEUNESSE - RUE DELAUNOY/STRAAT ,67","192 - AUBERGE DE JEUNESSE"
21,53102,1,19,0,0,"49.0462492033/2.10571034787","Av du Général Leclerc / rue du 8 mai 1945 - 95310 SAINT OUEN L'AUMONE","53102 - SOA02 - GARE SOA CENTRE"
8,52,1,40,0,1,"57.68542/11.98322","Gibraltargatan/Eklandagatan","GIBRALTARG/EKLANDAG"
4,69,1,20,0,1,"49.61769/6.08276","UM REIMERWEE - RUE DU KIEM","UM REIMERWEE"
3,86,1,20,0,1,"43.6080202785/1.42845023144","23 RUE DU BEARNAIS","00086 - HERACLES - BEARNAIS"
20,259,1,20,0,0,"50.859608/4.33409","NOVILLE - SQ NOVILLE","259 - NOVILLE"
25,6176,1,24,0,1,"43.2847759836/5.38559376362","CANTINI ROUET - FACE AU 27 AVENUE JULES CANTINI","6176-CANTINI ROUET"
21,50010,1,28,0,1,"49.0493/2.035223","RUE DES PAS PERDUS - 95000 CERGY","50010 - CER10 - GARE CERGY AXE MAJ HORLOGE (CB)"
20,17,1,24,0,1,"50.855358/4.339465","COMTE DE FLANDRE/GRAAF VAN VLAANDEREN - RUE SAINTE-MARIE / SINT-MARIASTRAAT","017 - COMTE DE FLANDRE/GRAAF VAN VLAANDEREN"
5,86,1,38,0,1,"53.347972/-6.291804","Parkgate Street","PARKGATE STREET"
3,66,1,23,0,1,"43.5964782221/1.45109333987","HUIT MAI 1945","00066 - JARDIN ROYAL"
1,7,1,20,0,1,"49.4388537955/1.10748842685","RUE D' AMIENS","07- CHU - BOULEVARD GAMBETTA"
5,35,1,30,0,0,"53.347692/-6.278214","Smithfield","SMITHFIELD"
4,74,1,15,0,1,"49.6146/6.14283","SAINTE CUNEGONDE - PLACE STE CUNEGONDE","SAINTE CUNEGONDE"
11,21,1,20,0,1,"49.8939216557/2.2927247291","Place Léon Gontier","21- MAISON DE LA CULTURE"
14,4011,1,20,1,1,"45.781574/4.832866","Place Jean Ambre","4011 - PLACE JEAN AMBRE"
25,2304,1,10,0,1,"43.3017977481/5.36971621812","REPUBLIQUE MOISSON - RUE DE LA REPUBLIQUE ANGLE RUE FRANCOIS MOISSON","2304 - RÉPUBLIQUE MOISSON"
14,1002,1,22,0,1,"45.767524/4.836306","Angle rue Serlin - Angle place de la comédie","1002 - OPÉRA (FAR)"
3,34,1,22,0,1,"43.6096500363/1.44607687987","2 PETITE RUE SAINT LAZARE","00034 - SAINT LAZARE"
20,231,1,19,0,1,"50.805801/4.3194","KERSBEEK - AV KERSBEEK 107 / KERSBEEKLAAN 107","231 - KERSBEEK"
6,257,1,20,0,0,"39.4452190059/-0.389195124465","Plaza Salvador Soria, 8","257_PLAZA_SALVADOR_SORIA_ESQ_PIO_X"
20,153,1,25,0,1,"50.854128/4.378002","SQUARE ARMAND STEURS/ARMAND STEURSSQUARE - AVENUE PAUL DESCHANEL (FACE N° 267 - 269) / PAUL DESCHANELLAAN (TEGENOVER 267 - 269)","153 - SQUARE ARMAND STEURS"
6,158,1,15,0,0,"39.4666660982/-0.327809952058","Doctor Lluch - Virgen del Sufragio","158_DR.LLUNCH"
20,16,1,40,1,1,"50.835968/4.355508","LOUISE/LOUIZA - PLACE LOUISE/LOUIZAPLEIN 53","016 - LOUISE / LOUIZA"
14,2042,1,20,0,1,"45.751873/4.824763","43 RUE VAUBECOUR","2042 - JOFFRE / VAUBECOUR"
6,43,1,20,0,0,"39.459445063/-0.361244048329","Escultor José Capuz - Oriente","43_C/ DE ORIENTE"
25,1191,1,10,0,1,"43.2962076706/5.37693066221","CANEBIERE SAINT FERREOL - ANGLE CANEBIERE SAINT FERREOL","1191-CANEBIERE-ST FERREOL"
16,40,1,30,0,1,"37.3563508267/-5.9864598774","AVENIDA REINA MERCEDES - Aprox. Glorieta Alcalde de Parias Merry","040_AVENIDA REINA MERCEDES"
3,240,1,18,0,1,"43.6172496485/1.40812446003","FACE 103 BIS ROUTE DE BLAGNAC","00240 - RTE DE BLAGNAC / JOB"
15,18,1,20,0,0,"46.044629/14.486699","Tržaška cesta 37","TRŽAŠKA C.-ILIRIJA"
14,9032,1,18,0,1,"45.773815/4.809566","Quai Arloing, Côté Saône","9032 - PLACE DU PORT MOUTON"
20,159,1,25,0,0,"50.869297/4.36257","MASUI - AVENUE DE LA REINE / KONINGINNELAAN 153","159 - MASUI"
